ID,Responsable,Plataforma,Fecha_Recolección,Texto_Original,URL_Original,Usuario_ID_Anonimizado,Clase_Toxicidad,Subclase_Toxicidad,Grupos_Afectados,Lenguaje_Dialectal,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,Confianza_Clasificador,Notas_Etiquetador,Validado,Validador,Fecha_Validacion,Acuerdo_Validador,Razon_Desacuerdo,Cohen_Kappa,Listo_Entrenamiento
1048,Willian,Facebook,2026-07-14,"Yo soy fiel visitante del salvador, para vacaciones, para irme fines de semana, con toda la familia.
Nos encanta el salvador!
Pero en la aduana de San Cristóbal, tienen un elemento super pedante y abusivo.",https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxNDkxNjU4MjQzMDAxNTQ3XzE3MTcwNjU2MDYyMDQ3NzY=,USER_427,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.75,"Elogio al país combinado con queja legítima sobre trato de un agente aduanero específico sin insultarlo, caso difícil.",NO,,,,N/A,,NO
215,Cristian,Facebook,2026-06-25,Usted no me representa maistra pena ajena da maistra pidona,https://www.facebook.com/permalink.php?story_fbid=pfbid022iJq5TYcFAgW11VEHJ6vYu3A6pYk4qKFDpRYpgQwBxwNX9YfqqTbZxpTmEuWXXj9l&id=61555811181550&comment_id=810595198599908,USR_00000131,No Tóxico,No Aplica,Persona Individual,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
670,Willian,X,2026-07-13,"𝑯𝑶𝒀 𝑱𝑼𝑮𝑨𝑴𝑶𝑺

Hoy nos vamos a invadir el #Cuscatlan salimos a las 4PM de la calle ancha , pasaje $4.00. 
Vamos Pampero, Acompáñanos a empujar al Toro de las Pampas. 

¡Te llevamos en el corazón, Firpo yo te quiero ver Campeón!.",https://x.com/cervecerosul/status/1915033842064531784,USER_102,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.85,"Organización festiva de afición para asistir a un partido, cultura futbolera, positivo.",NO,,,,N/A,,NO
826,Willian,X,2026-07-14,"Los mareros dejaron la humanidad para convertirse en bestias, no merecen compasión, ni ellos ni quienes les sirven de mampara. Muerte!",https://x.com/frickeado/status/1094454980680081408,USER_213,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,Deshumanización explícita ('bestias') y llamado directo a la muerte.,NO,,,,N/A,,NO
263,Dressler,X,6/2/2026,"EN TODA ESPAÑA YA 
FUERA AYUDITAS A LOS Y LAS INMIGRANTES DE MIERDA MUERTOS Y MUERTAS DE HAMBRE QUE SE VAYAN A SUS PAISES TERCER MUNDISTAS",https://x.com/mar123456125131/status/2074031854856929586,USER_263,Discurso de odio,Xenofobia,Personas inmigrantes,General Espa�ol,NO,NO,NO,0.77,requiere verificacion y validacion,No,,,,,,NO
344,Cristian,X,2026-06-07,Pero las leyes asi son vaya sea un tontito del pueblo lijero se lo llevan y decomisan la moto,https://x.com/Antonio51842468/status/2055677396976627828,USR_00000269,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
225,Dressler,X,6/9/2026,"Encima puto se llevan al perro?????
Putos gitanos de mierda  y se creerán que saldrá todo bien, hijos de puta",https://x.com/dongato193553/status/2053880384631276010,USER_225,Discurso de odio,Antigitanismo,Personas gitanas,General Espa�ol,NO,NO,NO,0.83,requiere verificacion y validacion,No,,,,,,NO
057,Cristian,Facebook,2026-06-14,Busquen trabajo grulla de araganes,https://www.facebook.com/virolenonoticias/posts/pfbid0Uo63A32uTAWZbW283cn31c5FkbnJFFRKS8EwXobzo3Ud28YimV5vQenrGWFeMLShl?comment_id=1574585623530610,USR_00000057,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: haragán).",No,,,,,,Sí
800,Willian,X,2026-07-14,"Veremos pronto mas mareros embolsados en las colonias y carreteras, gracias a los heroicos comandos de exterminio y a todo buen patriota que elimina a un marero.",https://x.com/Anonimos_SV/status/936085562540347392,USER_187,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.9,Glorificación explícita de comandos de exterminio vigilantes ('heroicos') y de quienes matan mareros ('buen patriota').,NO,,,,N/A,,NO
87,Dressler,X,7/6/2026,Jajajajajajajajajaja colombia no tiene si no negros de mierda,https://x.com/Campagnolo1987/status/2077561771624108467,USER_087,Discurso de odio,Racismo,Personas negras,General Espa�ol,NO,NO,NO,0.87,requiere verificacion y validacion,No,,,,,,NO
232,Cristian,Facebook,2026-06-25,Que p3nd3jad∆∆∆∆∆∆∆∆∆∆∆∆ ya no allan como mendigar un centavos y los pndjos 😂✌🏾 q le siguen jajajajaj,https://www.facebook.com/lacheradasalvadorena/posts/pfbid02z9ZcEChQNewmfnNSJJ31XMhtcR58JkFgi43LainDoP9VmHop28npaEVJnxLbVifvl?comment_id=775772658845141,USR_00000148,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,Sí,Sí,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
71,Dressler,Facebook,7/8/2026,Vamos Argentina,https://www.facebook.com/diego.alvarado.og?comment_id=Y29tbWVudDoxMzUxMDk4NjE3MDAwMTgzXzEwNDAwMTQyODg2Nzg2NjI=,USER_071,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.76,requiere verificacion y validacion,No,,,,,,NO
020,Cristian,X,2026-05-24,Todos podemos estar de acuerdo que el aeropuerto de Guatemala es una cosa espantosa.,https://x.com/juandifiallos/status/1962984711149781165,USR_00000004,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
693,Willian,X,2026-07-14,"Los amo mis hermosos 
#FamiliaSV",https://x.com/KarenAmandaVM/status/665645065696579584,USER_117,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.9,"Mensaje cálido de amor a la familia, positivo.",NO,,,,N/A,,NO
316,Cristian,X,2026-06-07,Trabaja culero! Cada quien se endeuda como quiera! 🖕🏾🖕🏾 vos que vas a saber si sos y siempre has sido un parasito!!!🖕🏾🖕🏾🖕🏾💩,https://x.com/ElSivares/status/2059415151888007394,USR_00000247,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: culero; jerga salvadoreña: culero, sos, vos).",No,,,,,,Sí
1237,Willian,Facebook,2026-07-14,Totalmente cierto bendiciones señor presidente gracias por todo Loque está asiendo en las próximas elecciones vamos con todo Aser istoria dé nuevo,https://www.facebook.com/laura.avalos.7771?comment_id=Y29tbWVudDoxMzk4MzEyOTc1ODA2MjkyXzEyNTUzMDM0ODY1NzExNDg=,USER_602,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,SI,0.8,"Apoyo político con mención de próximas elecciones, sin agresión.",NO,,,,N/A,,NO
781,Willian,X,2026-07-14,"Excelente mareros malditos delen piso, esos hdp no merecen vivir, para joder a la población honrada",https://x.com/Rambo66010838/status/1594125010029129728,USER_170,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,Incitación a la violencia ('delen piso') combinada con negación de su derecho a vivir.,NO,,,,N/A,,NO
001,Cristian,Facebook,2026-06-10,En el aeropuerto del. Pacifico va a aterrizar las focas. A pende... Jos. Nad es gratis.,https://www.facebook.com/GobiernoSV/posts/pfbid0TR8vEyms6MYtyAWDoyZhuyb2SjyTux7gNMrnAPYKBHQS68g9xXi4PHKkmu1htgfpl?comment_id=1380879346729254,USR_00000001,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
616,Willian,X,2026-07-13,"Después de ser un complemento que tanto usamos en nuestras infancias de los años 80 y 90
Ahora vienen con detalles únicos para darle un toque diferente y elegante a nuestro look! 
 Diademas con cristales. 
#aremistore #aremigirls #modasv #tendencia #fashion #elsalvador503",https://x.com/AremiStore/status/1405291047362568195,USER_072,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Promoción de accesorios de moda con toque nostálgico, negocio, limpio.",NO,,,,N/A,,NO
482,Cristian,X,2026-07-08,Vos come mierda Simia Jiotosa... busca trabajo.,https://x.com/NewWorldOr33/status/2073818884407206318,USR_00000223,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: mierda; jerga salvadoreña: vos).",No,,,,,,Sí
834,Willian,X,2026-07-14,Me iba a indignar por este reportaje pero es por gusto. Solo espero que se mueran todos los mareros para que ya no sufran en los penales.,https://x.com/C0SITASERIA/status/798287490926968832,USER_221,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,SI,NO,NO,0.75,Deseo explícito (con tono sarcástico de 'misericordia') de que todos los mareros mueran.,NO,,,,N/A,,NO
098,Cristian,X,2026-05-30,"Está haciendo un desnudo profesional,en proceso de salir a fin de año.",https://x.com/MiltoncarRicky/status/1819754341080904187,USR_00000068,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
059,Cristian,Facebook,2026-06-14,"Si el pdo no sale de mi culo, no es mi pdo dice el dicho, así que... Que les valga vrga xd",https://www.facebook.com/virolenonoticias/posts/pfbid0Uo63A32uTAWZbW283cn31c5FkbnJFFRKS8EwXobzo3Ud28YimV5vQenrGWFeMLShl?comment_id=25133970042895774,USR_00000059,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: culo).",No,,,,,,Sí
41,Dressler,X,6/21/2026,"en esto se está convirtiendo España… en rojos hijos de puta que odian nuestro país y en inmigrantes de mierda que nos matan.
y esto irá a peor… 
que pena.

VIVA ESPAÑA",https://x.com/akaluci/status/2075245293042332121,USER_041,Discurso de odio,Xenofobia,Personas inmigrantes,General Espa�ol,NO,NO,NO,0.72,requiere verificacion y validacion,No,,,,,,NO
612,Willian,X,2026-07-13,"Cómo parte de nuestra #Renovacion con apoyo del programa #ElSalvadorEmprende por 
@CONAMYPESV
 y 
@Taiwan
 estamos... 
http://
fb.me/6quLvEWMD",https://x.com/CoffeeCedros/status/855639076770385920,USER_068,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.85,"Negocio local (café) recibiendo apoyo de programa de emprendimiento, positivo.",NO,,,,N/A,,NO
176,Cristian,Facebook,2026-06-25,Con esto me doy cuenta que esa mier.. d@ esta mas que arreglado . Ahi puros ricos quedan gracias a los pobres que dan tac tac y mandan sus quincenas,https://www.facebook.com/miorgulloesElSalvador503/posts/pfbid02xeXG8gB2TtnXRp24v34ZDbnW1dwN7ZMdpS6eZLW54JbjaMWSQ9yj87pdGeBfdNpZl?comment_id=863797632738372,USR_00000092,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
993,Willian,X,2026-07-14,"Con todo,  hoy a usarlos de tiro al blanco. Malditos mareros. 

Un policia da su vida por su trabajo. 
Un maldito engendro marero mata, secuestran, violadores, roba y pasa feliz la vida o la cárcel. 
Pues ya basta, ojo por ojo. Y si alguien no le gusta tambien.",https://x.com/GilNorris3/status/1685753360534659072,USER_373,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,"Llamado explícito a usar mareros como 'tiro al blanco', justificando con 'ojo por ojo'.",NO,,,,N/A,,NO
517,Cristian,X,2026-07-08,"Ellos mismos se ponen para que se los hagan mierda, cual amor a la patria?, di esotos dos gorgojos cerotes velando hueso andan",https://x.com/paizsv7/status/2073775194640965860,USR_00000199,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerotes, mierda).",No,,,,,,Sí
707,Willian,X,2026-07-14,"#ElSalvador. Buenos días mundo desde el Golfo de Fonseca.
#TurismoVivo
#TurismoRuralSV",https://x.com/BarreraComunica/status/1375848941070221314,USER_123,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.85,"Saludo de turismo rural desde el Golfo de Fonseca, simple.",NO,,,,N/A,,NO
422,Cristian,X,2026-06-07,Aquí tu tata pelón de 4ta ignorante y pendejo,https://x.com/ElSalvador1973/status/2061959358624223650,USR_00000250,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).,No,,,,,,Sí
533,Cristian,X,2026-07-08,gol de messi mámala toda pendejo,https://x.com/lamineyamalcule/status/2073178101140378086,USR_00000395,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo, mamala).",No,,,,,,Sí
116,Cristian,X,2026-05-30,"Ser el hazme reír de un pueblito? Na, mejor ganar bien y que ningún hdlgp metido ande indagando",https://x.com/NomadadeX/status/2037903417629188169,USR_00000086,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
421,Cristian,Facebook,2026-07-14,Ya vamos aser que coma 💩,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid02swH6vNBoqntHuiKV2hswsQwba2HvygZ7qCcmV7mkMeM8WZ54KoYfngv5QibrWKocl?comment_id=658099053692957,USR_00000024,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
175,Cristian,X,2026-06-02,Mira esta cerda parida porque cerdo no es,https://x.com/jerusal45045814/status/2042315006302093324,USR_00000128,No Tóxico,No Aplica,Persona Individual,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
325,Cristian,X,2026-06-07,"La finca El Espino la han venido depredador, arena, que tanta mierda hablan esta focas comenzó a dar permisos para construir, y continúa este partido corrupto de nuevas ideas construyendo en área protegida. No le anden haciendo caso a este cerote que ni vive en El Salvador y que no siente la pija de calor ni la falta de agua",https://x.com/SanmichaelArch1/status/2059241556381737188,USR_00000197,Lenguaje Ofensivo,Burla,Partido Político,Salvadoreño,No,No,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: a pija, cerote, mierda, pija; jerga salvadoreña: cerote, pija).",No,,,,,,Sí
128,Dressler,X,7/5/2026,No son los dueños! Esa tierra municipal! Si voy yo y me paro a gritar q soy el dueño me tienen q creer? Todo el mundo sabe q paso Córdoba esta bajo dominio municipal y esa carrera se organiza hace 17 años. Dejen de decir q esos indios de mierda son los dueños!,https://x.com/willyelwombat/status/2076808388986458619,USER_128,Discurso de odio,Racismo,Personas indígenas,General Espa�ol,NO,NO,NO,0.83,requiere verificacion y validacion,No,,,,,,NO
131,Cristian,X,2026-05-30,Gastan más en publicidad que en la miseria que llevan en esas bolsas.,https://x.com/JazminYaniraMo1/status/1288627180927320064,USR_00000097,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
109,Dressler,Facebook,6/26/2026,Luis Medina soy Argentino pero tiene razón lo que te digo acá el amigo,https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxMzcyNTE5MzcxNzYyMzc0XzEwNDQxODI3MTE1NTc5NTc=,USER_109,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.82,requiere verificacion y validacion,No,,,,,,NO
11,Dressler,Facebook,6/25/2026,Milei hdp,https://www.facebook.com/JCamiloO19991911?comment_id=Y29tbWVudDoxMjIyNjY1NTQ4OTYxMzY2MDhfMzc4MDEyNzg2MDk0NTkxMzY=,USER_011,Insulto,Descalificacion Politica,persona publica,General Espa�ol,NO,NO,SI,0.8,requiere verificacion y validacion,No,,,,,,NO
825,Willian,X,2026-07-14,Total apoyo a Gallegos que es el único qie ha dicho que los mareros merecen la pena de muerte,https://x.com/chichipate141/status/1142176940146774016,USER_212,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.7,Apoyo explícito a diputado que propuso pena de muerte para mareros.,NO,,,,N/A,,NO
697,Willian,X,2026-07-14,"Presidente Nayib Bukele destaca seguridad, educación y patriotismo en su mensaje por los 204 años de independencia.  ¡Celebremos nuestra libertad y unión! 

Léalo aquí 
https://
shre.ink/SClo

#IndependenciaSV #MensajePresidencial 
@PresidenciaSV
 
@SecPrensaSV",https://x.com/hoycomsv/status/1967801692147290258,USER_009,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.85,"Cobertura de mensaje presidencial por independencia, institucional positivo.",NO,,,,N/A,,NO
404,Cristian,X,2026-06-07,Y a vos que te importa perro basura acaso vos estás en El Salvador; aprende a escribir analfabeto de mierda que ni eso te enseño tu madre que te parió hijo de perra,https://x.com/M52637Rene/status/2062297417521754348,USR_00000321,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: basura, mierda; jerga salvadoreña: perro, vos).",No,,,,,,Sí
1171,Willian,Facebook,2026-07-14,Muchas bendiciones para ti y toda tu familia preciosa,https://www.facebook.com/juky.hernandez.7?comment_id=Y29tbWVudDoxMDE2NzI4NjA4Nzk4MDM4NV84NTUzMDM1MTg5NzYxNTY=,USER_545,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,"Mensaje de bendición para familia, positivo.",NO,,,,N/A,,NO
789,Willian,X,2026-07-14,Desgraciados malditos  MAREROS Y SI A LOS GRUPOS DE  EXTERMINIO,https://x.com/JimnezGuillerm1/status/1353170503461199873,USER_177,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.75,"Insulto y respaldo a grupos de exterminio contra mareros, mismo autor reforzando su postura.",NO,,,,N/A,,NO
025,Cristian,Facebook,2026-06-10,La CHOLERADA en todo su esplendor !!!,https://www.facebook.com/Nacionsivarsv/posts/pfbid0SYh263szyjXywX7KdVKMnDxVu6KdJdP6pNyk9TYD5CrqJ8fCCQrgeJDxri1JxWbNl?comment_id=1509289157072946,USR_00000025,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
35,Dressler,Facebook,6/14/2026,Dani Herrera Es Guatemalteco jajaajajaja jajajajaha,https://www.facebook.com/darwin.cp.391?comment_id=Y29tbWVudDoxMjIzMTE2NjA2NzYyMjY1NjRfMTYyNTQwMjA2MjU0MjQxNA==,USER_035,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.87,requiere verificacion y validacion,No,,,,,,NO
394,Cristian,X,2026-06-07,SIIIII!!! BASURA DE MIERDA ESA,https://x.com/D00med_Prince/status/2062685827965010292,USR_00000312,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: basura, mierda).",No,,,,,,Sí
372,Cristian,X,2026-06-07,@Le_13arri23 en pocas palabras que erees un PENDEJO,https://x.com/leonelosunaveg1/status/2063048218494009652,USR_00000293,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).,No,,,,,,Sí
1250,Willian,Facebook,2026-07-14,"Gracias por salvar a los animalitos, q esten bien sus dueños",https://www.facebook.com/PerdoGloria?comment_id=Y29tbWVudDoxNDg5MTU5ODAzMjUzNDIzXzE3NjA1NzE0NTg3MDU4MzQ=,USER_615,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.75,"Agradecimiento por rescate de animales, positivo.",NO,,,,N/A,,NO
633,Willian,X,2026-07-13,"Un llamado a 
@AgriculturaSV
 es importante seguir con la entrega del fungicida para prevenir enfermedades como la roya o  antracosis en el arbol del café.
Se hace el llamado para tomar las medidas necesarias para evitar una pérdida de la producción de café.
#Roya #CafeSV",https://x.com/acafesal/status/1187796776876695552,USER_079,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,"Llamado técnico-agrícola a prevenir enfermedad del café, informativo.",NO,,,,N/A,,NO
900,Willian,X,2026-07-14,"Yo lo ke No entiendo es porke putas se alegran ,,,,Si el cerote Favor hizo de despacharse a un monton de malditas Lacras ke habian en esa Prision,,,o ahora defienden a esos Malditos mareros ,extorsionadores y asesinos ke están ahi Vacacionando ?? Cooomaaan mierda !!",https://x.com/SirMaverick2020/status/1834262674013606194,USER_284,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,Celebración explícita de un homicidio real de mareros en prisión ('se despachó a un montón').,NO,,,,N/A,,NO
318,Cristian,Facebook,2026-06-26,Investiguen quines son los capos. Mucho excremento hace la vida fácil a tanto vago inepto.,https://www.facebook.com/ecuavisa/posts/pfbid02toJBgRVgsheGT1qtsrSmg37Q7suVtndBMuzGhHtykfeCqFERc6B4jy8aUs6fweQ3l?comment_id=590964750329524,USR_00000234,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: vago, inepto, caca).",No,,,,,,Sí
336,Cristian,X,2026-06-07,@PNCSV y este mantecoso HIJODELAGRANPUTA q corona tiene q no le ponen un estate quieto ¡¡¡¡¡¡¡¡¡,https://x.com/JorgeDo50841718/status/2055712343678464459,USR_00000242,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general.,No,,,,,,Sí
22,Dressler,X,6/7/2026,Es mejor tenerlos de esclavos trabajando para negreros para que no puedan tener ni vivienda y luego los putos inmigrantes tengan hoteles regalados,https://x.com/mechitacansado4/status/2076860523111497814,USER_022,Discurso de odio,Xenofobia,Personas inmigrantes,General Espa�ol,NO,NO,NO,0.73,requiere verificacion y validacion,No,,,,,,NO
1046,Willian,Facebook,2026-07-14,La mejor opción para turistear.,https://www.facebook.com/NE5THOR?comment_id=Y29tbWVudDoxNDkyNTM3NTg2MjQ2OTQ2XzEwNTg0MDAzMzMyODU1Mzc=,USER_425,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,Recomendación turística positiva.,NO,,,,N/A,,NO
822,Willian,X,2026-07-14,VAMOS PRESIDENTE NONOES DEN NI COMIDA ALOS PRESOS MAREROS QUE SUFRAN¡¡ QUE MATAN A UN CIUDADANO COBRELES EL.TRIPLE ALOS PRESOS,https://x.com/Roland62042398/status/1145458662250602502,USER_209,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.8,Llamado directo (en mayúsculas) al presidente para negar comida a presos mareros y hacerlos sufrir.,NO,,,,N/A,,NO
303,Cristian,X,2026-06-07,Ysuca la mierda de El Salvador,https://x.com/PelicanoJoven/status/2060141171138068678,USR_00000237,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Menciona El Salvador, pero no basta para inferir dialecto local. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
228,Cristian,X,2026-06-02,"Exactamente igual que el hijo de puta de Hugo Chávez, bukele es la misma mierda, porque viene del fmln pero este salio mucho peor sin ninguna duda, proteger la información de gasto publico, pero que mierda es esta???? jamas había pasado eso en EL SALVADOR!!!",https://x.com/Usa_Rgh/status/2053037614723207426,USR_00000173,Acoso,Ataque personal,Funcionarios Públicos,General Español,No,No,Sí,0.84,"Insulta o ridiculiza a una persona identificable. Menciona El Salvador, pero no basta para inferir dialecto local. Evidencia léxica (obscenidad: hijo de puta, mierda, puta).",No,,,,,,Sí
384,Cristian,Facebook,2026-06-26,Que le den pero acido para que se le deshagan las tripas poco a poco así que sienta el dolor que las familias sentían cuando mataba a un ser humano inocente .,https://www.facebook.com/permalink.php?story_fbid=pfbid02gfKzgnqLmPyBb9bF89dduwW3K6SXHGKJdyWBYAGirWbMKuLXtZJjcp1W5JYTTxAVl&id=100076242561758&comment_id=1567338627753900,USR_00000300,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
259,Cristian,X,2026-06-02,"hey cerote pobre pendejo ese no es salvadoreño ese es hondusimio los salvadoreños no somos así de pendejos como ese maje, borra post",https://x.com/_jorgeerg01/status/2044559798033625592,USR_00000203,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejos, pendejo, cerote, maje; jerga salvadoreña: cerote, maje).",No,,,,,,Sí
1187,Willian,Facebook,2026-07-14,"Excelente muchas bendiciones señor presidente
amen",https://www.facebook.com/silvia.villalta.493603?comment_id=Y29tbWVudDoxMzk4MzEyOTc1ODA2MjkyXzEzNjczMTI3Njg2NjM0MDA=,USER_559,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.85,"Apoyo político con bendición, sin agresión.",NO,,,,N/A,,NO
